Date,CPI,GDP_Growth,Unemployment_Rate,Crude_Oil_Prices,Gold_Prices,Real_Estate_Index,Stock_Index,Money_Supply_M1,Money_Supply_M2,Industrial_Production,Retail_Sales,Exchange_Rate
2008-10-31,7.017614210009818,7.578113374751037,8.014189565421185,63.05257956871902,1651.499029867497,125.16610031803137,25054.439701056603,10.807884257742202,7.728952089348231,6.6895487515634,5.827890835763828,83.63113272817816
2008-11-30,4.7867792629991355,6.167653255858722,6.941323379831073,63.82860089325996,1774.1072287993427,135.4580324747036,18065.32425187557,9.86532090963239,6.444471805276024,4.9888794127038585,10.510807218919792,70.56335270572114
2008-12-31,5.231964782097871,8.820918290407008,5.3137721838357095,87.30851101383621,1639.0405800167998,128.27611252734803,24140.80470618111,10.54750309179764,14.350768994395821,7.357025379596846,9.891739287368292,78.8589808861783
2009-01-31,2.9908091017420526,6.819525591918994,6.937114659307037,41.95387450456869,1556.7502047323003,114.74525617954049,29693.30105023793,7.989654398637301,9.96407081611769,2.2531942220605017,6.198819294927876,76.78126394353042
2009-02-28,6.119630183708098,4.277824179652859,9.04492661950659,64.17218837225487,1302.4253318198503,139.78655482130085,21156.32184819304,13.515153744148478,11.045287416772139,6.039804279057505,5.73443009746451,81.30759626267758
2009-03-31,6.174987191709788,8.806739940250381,8.496270058641663,72.85635834887587,1330.6298067749271,128.62870127071346,21497.030863525255,6.471479990335658,9.656530865606658,8.737635681087706,8.700740432772676,71.66405457611248
2009-04-30,5.366312384423481,7.395806545078055,6.925595188760762,76.73828081927552,1749.9237810593334,148.5666846919766,26292.089344718577,11.462680891260156,11.220599577697463,5.839411216714532,6.311351925633858,71.3351555043812
2009-05-31,7.1712317630152285,5.113911957743035,8.141739132469704,62.35289960213676,1655.8698007810665,143.10335353362197,19371.59545437106,13.545673278879885,16.795614336289024,5.5531630111820975,8.204969284316416,80.48034953738699
2009-06-30,4.588759489164529,5.041014065201513,6.5601915755583375,70.51661517558762,1492.196096124491,146.5923893623497,22101.734910344883,11.442724278246686,14.406385375854358,5.0171121616487,7.034344818386163,77.12660654165055
2009-07-31,6.320663388958555,6.593151090281523,4.955354095807937,32.67508969880516,1416.418090846822,130.81750069159958,25789.323412745256,9.39242731880551,14.586670535660932,1.8582370857481756,4.437683171068733,67.27531326661621
2009-08-31,3.533236206539856,6.926369590535169,5.890640814244534,60.126273814992274,1094.8384253777247,156.46507814682792,22097.14245693179,8.415108860011063,7.751318832622063,7.711145871420696,3.539063961751082,72.30347492768365
2009-09-30,5.38224295131619,6.394584531262413,8.875466522209837,76.80263068831701,1285.8295162631123,141.48876267419408,23292.090038367085,13.108262953138768,8.546538790341392,3.7782847203898684,8.453368496989194,76.93191326924031
2009-10-31,5.162416370086319,6.62261734688577,6.671208301804835,55.265589486179806,1882.2838174279445,131.2234460894387,26232.5571309451,5.731075224214981,3.4827640215437192,6.008966512766034,6.876884507338749,79.18882110773295
2009-11-30,5.255698504728912,9.39991474915276,6.707939224749978,70.88476332384396,1243.9088857995066,167.6651920125574,25264.63825060968,7.089627218861069,9.571857536751738,1.873931386857493,6.893820366171735,71.60384673403523
2009-12-31,4.764305456055844,8.143086304469772,6.640194164470143,76.70308751204047,1537.8959642442162,155.30736633711064,24800.455188886204,8.807326703524836,14.870109559156976,2.641080670984439,9.391727678187571,60.428720050915295
2010-01-31,5.009091883820435,6.381271182530049,9.284963907487608,64.86176198713352,1701.4887946390397,149.53164079024674,22982.633162189883,13.712961272535996,13.550839547245113,7.870174798444471,10.34688455326489,77.61611592868516
2010-02-28,6.387317705575185,7.882621161534967,8.951150698434475,72.55695656494856,1249.0154663995415,107.42185703690849,25110.183345806865,11.139302908122687,11.335460211143628,4.305395422084314,7.454910557276381,68.89839655028013
2010-03-31,4.915024110282475,3.934952192944921,9.662536280137761,55.55901152073082,1536.9420949562166,118.7948107021027,23628.801959700726,7.095862724469264,11.93309914884584,7.906550952085089,7.3188025861802775,64.91330600938794
2010-04-30,2.7593985207644973,6.795854099893618,6.809145747519938,66.9008308045593,1687.583107502131,136.3065731809223,25373.416829777354,9.06907688384529,9.933343372273782,4.843538681882964,9.000286066227767,60.83837037507929
2010-05-31,7.76310047048452,9.61861269946622,7.354749386496514,79.15324254383833,1502.4998643814502,134.67829704721237,22509.203924646063,8.157030567711116,12.614276647205353,1.3162044540842852,5.286128860600849,79.06990430098871
2010-06-30,7.387320106036748,5.563908209215253,5.180028940695051,72.35459441452652,2073.6806111333535,112.32680736665861,23452.293076861373,7.870633023299394,14.297634838441844,6.784135199463441,8.446306109495394,75.64308725202483
2010-07-31,3.4987239066012554,4.30473214276183,8.77232131134193,61.202030956540966,1166.280148224361,131.2628116672399,21030.12662234396,12.936668675670337,7.1523396377685815,3.820215364488784,9.103771943644308,73.87171809643874
2010-08-31,6.306231990665766,4.695822222813879,5.598664538478478,73.36324606436189,1711.7457059767758,149.7652859689711,23894.97716998129,5.884770612209483,12.898943063512045,6.397377627034087,9.360460416835258,81.9451218148138
2010-09-30,4.778811953306835,3.8207339253152233,7.260130676515155,80.71914685954927,1465.439652520707,144.57133119272103,21566.997409113465,14.82634256720312,14.797304612864002,5.050421735080164,4.12649459499507,78.18662341511536
2010-10-31,5.801425955389408,4.430476183744593,5.683236966840587,39.25088082133783,1654.384030967335,118.24027485572296,20657.86064951402,12.484689070553868,10.754699133109892,1.9137635441142593,6.477289460382119,83.08150021360959
2010-11-30,5.3056939295739545,5.258983802819942,6.293359807913565,87.38611097433846,1588.261430339849,117.95493583777429,24775.983443566165,13.272585011811094,14.10210183636175,5.328589530741138,6.243473494353067,68.03632263916502
2010-12-31,4.842494906824116,3.188865961642716,5.995285082740359,64.95617891978392,1353.3687605780008,117.81532846719023,24638.219327572977,8.611181463924225,20.44396333341766,9.3924462843056,8.199773908818425,74.82724688023018
2011-01-31,4.011983081750065,6.031236667899206,6.2705496871890185,76.38234899860345,1545.799278491868,129.79380877784286,26348.62120484572,9.550177842762672,11.686971621039325,5.985972917028919,8.961489159535969,66.91643312525993
2011-02-28,4.3600606122114955,7.804554347573294,6.353052756221226,87.95870385467842,1128.4197097203426,122.86237020398814,22706.6232912747,5.700544556425864,13.179921150015971,4.884964493989074,10.993420814891962,73.85308834072266
2011-03-31,3.400748715503314,4.184487639706159,6.342077446089908,49.42489454154301,1620.6495001142787,126.48063448595174,25224.158540510267,8.426012778799592,9.785828749015826,7.150686803913795,7.010069039263854,73.75692073116662
2011-04-30,4.562068629397878,9.038567847283538,8.000000694136368,59.3583849635868,1559.631693198105,112.9287967585345,25652.39271682099,11.480964542929453,12.543753487806152,5.4213369304062216,7.004855003381572,78.13306818631536
2011-05-31,5.305437783904809,7.021584177055189,5.674164648324976,65.67176956186442,1627.7320337286205,129.79348093699028,25334.321423494785,13.888189185344189,13.380814874946912,5.4190684605255885,10.299344037757495,75.2278194057095
2011-06-30,4.256135377117411,8.061161171248115,7.26464971241664,58.24369718313358,1711.62366501743,120.23431055694886,21523.038951593575,6.678529549592644,12.584527020810414,2.816749655681795,8.59315387706061,78.11703569139958
2011-07-31,6.559391641852759,4.684330892295726,8.46155098276667,96.02404863755213,1573.5239680419422,79.97536562928744,24448.090446813567,8.903482189044203,8.94091404087343,5.467696051579197,10.535303022375947,78.51720066569447
2011-08-31,7.999600043566416,7.709050454133232,6.384164362583925,57.148418592598105,1529.6178839596553,155.1869296303998,25092.420888163986,9.546102339302433,12.619085313976353,7.07088683283389,8.577456006019673,85.77464338691571
2011-09-30,4.604069466862616,3.816132199209374,6.138497331102878,61.666798307697,1323.7863326677416,149.87830738552665,24021.535400723827,5.812632393422545,16.38658781615291,3.3278756957999507,5.685766762573458,73.42351672356938
2011-10-31,5.84886937009739,7.780495001673017,6.723370449783699,73.06583547404465,1357.5558472701898,124.45278040371949,17740.567024886746,11.774047725275201,13.345907293543583,7.848991642493895,5.333743290444387,70.2948864966681
2011-11-30,6.075665670347277,6.343678679587063,8.415670250032852,51.96775710885866,1737.3469240354661,129.58972452307285,24481.468871920442,7.828029004772173,14.885961567215523,4.816587951709748,4.896975501882142,76.23041807658204
2011-12-31,5.979698255705522,7.106502439969567,7.232929157144029,64.06478932365604,1787.2670811411958,110.30573457862481,30637.593118191726,9.413828946468929,11.288964089962118,3.2244609769229187,9.324103669516946,70.98859986430229
2012-01-31,5.318773813073151,3.6488107887502967,6.362542846470882,74.76179891875263,1452.3779127375892,153.90989893975922,22919.882193729052,8.644151884264367,14.249700718271132,6.995264153840489,10.377193646174016,82.40980384218268
2012-02-29,6.248801229196675,4.20986031544679,7.580651981425648,65.00709393426233,1509.2005494506548,163.6938893940374,21815.76870643404,7.631984482840977,12.837803514649577,4.426411528523461,11.698724282772762,73.58390980527383
2012-03-31,5.885970609081086,7.194456436506769,5.677249420196292,68.59919711650078,1319.0771250012467,130.67418551435773,25120.045679134193,9.978865043558336,9.147267810938304,6.519029774972216,9.686210664646481,72.17211816063005
2012-04-30,3.1733951736404564,4.1033039915515985,7.817631412531537,62.06001831327444,1734.551369053489,138.64763609627232,24937.134631399716,9.353171264295932,12.955563014396624,4.4164827354829255,10.325677155069972,72.64342139424441
2012-05-31,6.588559806446905,6.926412584198246,7.490328769242121,47.282945362288494,1633.0833647383556,136.3475605617097,27578.205496249244,8.884426353164002,9.024910009679068,4.880347712940193,6.839967334692631,78.5920871173582
2012-06-30,6.294002740454836,3.2657243870795085,6.630629834633339,74.82389817008858,1888.2434872927497,108.92473509753745,20226.395532273338,7.814615134958972,10.101359175345625,5.987120408668583,5.687168366512287,74.21126508384258
2012-07-31,4.19325414856087,7.696348425333336,5.993697041863323,96.32399607470862,1324.3353845640522,123.97962879320902,26194.140757724977,10.958574012348866,12.567984921877123,5.581794115180012,9.700158664835106,71.79166589934809
2012-08-31,5.349640631562934,3.534953370462982,5.935982893259851,70.27602446175158,1424.3984201963565,140.01681103357691,25771.26618375439,14.960851805476855,12.891732820140373,1.008936439096523,8.8353615044788,83.32675958811765
2012-09-30,6.354380548893942,7.104599875359046,7.6417808036150925,73.37896175871325,1546.2891845051145,123.0789814320958,23573.56038917836,10.419661698517382,8.432302604768612,2.7575125198112165,8.214888748681785,70.71915079669125
2012-10-31,4.881602956626959,7.251261867292001,8.474776602986875,80.39084132675289,1629.2979075451542,128.16611920406808,25016.061953765067,12.988354644733388,15.161957313548628,6.858819969581631,8.77474296126598,75.17783037016497
2012-11-30,7.524839145685118,4.60645636314085,6.235230703565446,50.96004255179952,1456.8664724904736,122.73438918087166,27088.372444795074,5.829334224539612,13.71601883490142,4.735726822196906,8.64637096491641,78.26153075805115
2012-12-31,9.117831921965102,7.164053134169453,7.550064044261781,95.53771987194409,1325.40778190926,127.68847527026328,26616.94614008535,10.473284317881308,9.885814693167347,3.9525373944571562,10.567633719707123,66.84332444791464
2013-01-31,3.8721124510305818,6.520884526667112,4.495567577677518,73.03493194634203,1676.2815057847142,133.83150758350524,20570.942063778813,6.7078950430868005,7.387245610652474,2.2828519694850513,10.589971169633912,77.40130250702963
2013-02-28,3.2750067127547173,4.922316287614524,6.29845872321136,94.47785348633664,1644.2270725091164,106.31405533484478,26460.474560266455,5.569225217404296,11.565286262755706,2.840527357448303,9.088440704680695,69.72446162259776
2013-03-31,5.634126664819849,3.982890631847584,6.9627292805549175,59.00450506714016,1316.745179887255,120.2489832286595,23805.934184902446,7.781885777622891,10.66216885841652,0.9564027200761052,9.691605745125857,79.11391390417
2013-04-30,6.179447812347733,2.074748616654842,5.908379899621799,97.27092883836737,1771.0885602210992,111.2351913777245,24218.622294046545,13.575698003240719,12.339421371159068,4.797438562596934,9.028125104849552,70.18674494040512
2013-05-31,4.685686025008059,6.699300094599387,5.876192350252484,81.62733241052175,1734.0397418393209,144.8736705232302,24219.59097300508,12.850047486008936,10.9106500165333,3.803124838837906,7.077660535930762,78.4638451592443
2013-06-30,7.566334333133402,2.8703944572758897,6.198664532237337,78.29560128778537,1526.8592994495586,103.60109036568635,23549.271033605222,10.7290141661632,5.9776294177649705,3.0668242180293697,9.51312934982628,80.52916533147356
2013-07-31,3.155815253401212,6.1906883988826165,7.350631273991648,73.51036681529722,1515.9195724752074,148.9760477239965,27575.12249132119,5.401898320330208,10.834959185096524,4.8637531496640936,5.211009862281477,79.30718262816403
2013-08-31,6.532943139352458,5.473103567835501,6.77520517791235,66.27207072888326,1610.8115542231815,158.18560045072488,23748.846120452363,9.41115804583619,11.08314266679506,5.727941261705476,10.107783104591766,76.25658324119051
2013-09-30,4.589965211767748,7.358285550876391,4.3141225200100335,88.0079748771081,1327.6593859487484,120.4993436172905,20641.361614850495,10.905100026705206,13.900983074322177,9.18639586441989,5.61095412046793,73.84349528535151
2013-10-31,8.153849736353235,5.3959090010202715,4.45515981683792,72.1053980477207,1506.0062958328165,91.63256651868227,22819.41043209081,10.526608688735793,9.90540097616685,1.9762331608735728,8.571606573589467,72.11790211832579
2013-11-30,8.118295676537358,5.341104427305817,6.271761786571389,40.49395444619272,1069.523291078164,125.00267550244038,24536.084150431427,4.468619249557763,17.0360240201177,7.318762086601044,6.309692083147683,82.35517345408552
2013-12-31,4.24508824046338,7.463741408576591,7.549223903264262,53.242203074394965,1675.291129100587,123.69096511189231,27687.64435289115,7.329046455940384,6.265078348044729,6.946203122030144,9.106777966148854,71.50252389916179
2014-01-31,4.60215513946559,6.670116058168235,3.7029941887297184,67.21231371710878,1187.7013555116282,119.62250171152303,25809.2840548465,9.80776670755385,15.933502493407874,3.4418145212465987,7.932149548144182,69.81466963215001
2014-02-28,6.494546195448909,6.632311914365556,6.400323788618043,74.64998474748333,1800.6839656857999,133.89509062214046,21448.394163758865,11.60887272855157,11.327043087365686,5.406471909172062,4.810488083673335,78.32684467516415
2014-03-31,4.564949633837154,6.938535179617053,6.368502572179095,69.15117266650157,1433.97598120671,152.8678976105311,31455.569750036673,3.4116165367001603,14.578754617030668,4.084733501324769,8.841399262036958,71.01931598406752
2014-04-30,5.553787306256837,2.9288557535857884,8.666005333850137,88.28456184690495,1457.6666036137647,142.49901287589495,24794.325932933938,9.513628073560424,12.239404452176199,5.371377160837477,6.844158446334578,70.24968251266937
2014-05-31,5.383581805960025,7.513577359973964,6.537973825944563,40.733472039420626,1374.453218783099,116.55413066340513,27826.172213997044,10.429146309636858,15.418666608076407,8.0182620268091,9.762293441626738,67.78197868915117
2014-06-30,2.547683815845863,7.224937588027204,7.459586781689114,72.1538190475774,1442.3922252155846,102.46808910653264,23544.85669926831,12.548835965548639,10.837914106341566,6.211212465262626,8.002651377468814,72.58545080269741
2014-07-31,5.114828178493059,3.9666337428470055,7.1695085681049555,42.730311619192676,1783.7062690296073,115.99093884684335,25600.07773411635,12.07857275271231,8.704138724466564,6.017216746466884,8.790841970776077,74.58642488051754
2014-08-31,4.0215514455993,5.511839052651597,4.443320224231359,81.39568443226253,1002.4382686929841,123.2692808942666,26518.40551355521,11.747713956426416,16.261512861813188,4.139381360090715,6.084862089969576,76.21545863830349
2014-09-30,4.4464258115019195,5.921385424744738,7.921848659958084,68.58311928336995,1755.3930772176375,130.4831959056911,27654.584135262765,7.600178479894197,11.659558062353577,2.0318866701513296,6.821335537145276,79.75653122149741
2014-10-31,7.440643727725222,5.731006431196534,7.258475806547546,76.29414958036178,1567.6046962203416,130.49075970178072,27172.104916134675,4.275993588630078,12.664675420872632,4.583063578919184,7.082722727797831,77.63448961832897
2014-11-30,3.2023956572176457,6.66771993313707,7.609922367609507,57.04175559115351,1258.5956704285568,137.0969451608117,26616.591000218934,8.820841728815797,15.704255742134386,7.41321630972783,9.71340496048511,74.0456389022341
2014-12-31,6.51783881839189,8.862733563662367,11.71148524772359,89.19197397486627,1284.9375213901524,157.29771395566758,23054.739806417674,13.00489547562568,8.904134273716696,1.9456642868207048,11.354754175610978,74.0090216181014
2015-01-31,4.543854566888587,8.163533455345657,4.4990644726016935,85.62586996088277,1835.2786054416406,146.67828446060298,22284.76187413182,14.180363582573294,13.786472692917773,2.88982126364661,6.389656496514247,77.55078734457592
2015-02-28,4.656350262762274,3.3755616131371875,9.069635979713329,78.75316454517832,1310.8986240114536,123.66991687575897,24997.822530972593,12.131647306893356,10.230315730611327,5.252535472468137,10.153696289315361,81.36285081464285
2015-03-31,6.6197400937329425,7.244139980612097,6.655062976719574,68.05724129704839,1269.3298978808082,123.41842274417782,26799.384217023206,11.288022468405202,11.603491933066884,3.030690430305475,3.660645164548596,75.631570997416
2015-04-30,5.930835045908914,8.65786663907082,7.3447946852836115,78.69785927942698,1727.4629084729459,124.99026433354503,23331.837897670175,11.138918945157897,12.216836896152866,3.414953105769575,5.611621197815421,72.65434572894796
2015-05-31,6.077544142751923,6.773617041378405,6.945385305638509,59.39661148018977,1567.7105752571829,152.8534586438996,27195.51589714316,8.331643759717657,7.499334415659192,4.152802836543646,6.082443087626451,70.03566999457227
2015-06-30,6.548724128983901,8.181960850371933,6.490916399922348,82.83333488531068,1312.4148846927203,123.0987235365744,28357.850236458537,9.60981911933914,9.663488871538696,2.268765191619701,5.294982621118555,67.77397367793887
2015-07-31,4.597556714919814,10.02454089140153,6.316200486113489,94.74221341485881,1543.3249950809238,131.91996634757916,21251.03724277974,15.007208577478993,16.053218677239418,3.0517563075672633,4.8328232204248405,78.33134836021762
2015-08-31,4.306991249050112,8.047419092213962,7.395410482687611,86.05915839968779,1294.8494632719446,131.15855720439637,21489.23788861116,7.172325982624371,14.658573565754388,6.4068558335746175,8.825997824275595,77.88989261819779
2015-09-30,3.801177908492361,6.498617191283458,5.179391563993985,59.055962952888855,1720.164279684521,124.4744163854609,23578.87482328399,14.844336372129554,11.812081268018295,2.385260435538072,7.5718646045442775,77.88681762553331
2015-10-31,4.247533343300432,8.090176948169507,7.9006950010261185,75.42125975909654,1712.2741929746267,110.42128130738476,24922.83800456759,9.033915536523825,12.729370375538679,1.8042557310103247,8.75881079521022,74.35670276823971
2015-11-30,9.624335290866693,6.2897756661937825,6.500566714137696,50.60287684362028,1606.4012397643887,129.69475618038035,22426.298958698848,13.976296327285235,11.117272483090627,3.7399500409322113,9.380945372243026,82.03467372945876
2015-12-31,6.9363208859082235,6.047806086569911,5.643916793151571,78.58585466763513,1572.3322122494033,129.315336530335,28056.608036601432,5.779554971507386,16.069750157483945,6.463911005019692,8.531233986345066,72.57940752707592
2016-01-31,3.3269571782612344,5.297171528572535,6.459984570405023,76.75905119293809,1852.2376249734748,132.1351637469598,25272.20058455535,11.757712603493948,11.398942266617508,4.606156384006221,9.315526352300747,79.77634618603602
2016-02-29,3.151606070759475,9.126826717664215,8.508579060235087,41.952754907017535,1499.937265477645,122.40140811791662,24118.34114472222,7.789689592157134,12.695526276404545,4.070837843768763,7.860935427515461,74.80628552505229
2016-03-31,5.919148564805497,4.363142668115997,6.357597895580533,52.57324234131454,1263.6251749158398,145.90907977475453,19692.27142839442,5.754198424227438,15.438090432426195,5.0887175950312145,5.626013223388511,71.95824617660331
2016-04-30,6.385952414154358,9.064735449356231,7.430144341851545,65.75291654884349,1589.8947825664613,129.54530139573663,20052.55255071748,10.655602127232838,9.66788554546228,1.508585134280696,10.115628361641592,77.96265153658881
2016-05-31,6.2887488386892,6.999728247480743,6.122852469141432,65.48710379288761,1917.2094099074227,155.48113234150983,24843.02775084542,13.028415365787907,16.67636755349068,5.989411307550065,6.821775734437746,77.04818059341997
2016-06-30,4.9491611721197435,3.201387650396117,7.9095062199083435,51.857845968717925,1297.0481013628296,96.76425452126813,17602.213121535493,7.465175684219511,7.408615770769869,5.766870062807288,6.128807402475148,76.78486379633463
2016-07-31,4.857434809773105,6.735298585982843,7.822609286548245,75.83468094028275,1427.7074466612028,135.85064991496876,27037.912228932215,5.502952118624796,16.888926393338394,4.181383051808558,7.644164248391204,75.40639211028099
2016-08-31,5.834098599733168,1.799946984696752,9.218330599955694,73.77210413410768,1583.2892076202904,139.7282539660888,23525.53846688304,9.724465706995135,10.881973248144076,7.011849023592833,6.174378161406974,74.81053459141584
2016-09-30,5.641370967597501,7.251016033662071,6.789323265400942,67.08596302032221,1489.2190301988521,126.43346371164938,33729.278908784196,9.737694013668456,11.271903756524155,2.7450078020939226,7.165139236021136,86.94185996435219
2016-10-31,1.89592270772559,7.770462965977982,7.802385765709488,58.66312749762456,1303.5392839245371,133.4186470682216,30923.748751848332,11.644958882663495,6.329969486451171,7.255817986507138,8.688107843126932,80.92128322598086
2016-11-30,5.225523372134552,4.815288088695893,7.117681047446734,85.73060689624845,1724.3715712460942,141.28064017628418,23455.65279225745,12.848783714093464,10.635615847866921,5.308987331190503,8.696683478492254,78.61413447492757
2016-12-31,4.281439406513171,6.247095391911165,8.555046138235618,94.83110669632443,1964.0081444034518,100.83190246684394,23680.98899240605,9.821754456182518,8.880580406919346,4.326894820243654,6.204339867148741,75.55899579101694
2017-01-31,5.895563694791463,9.908314867500572,6.137401134869523,62.746577742301945,1539.2262918047816,130.63817858286396,26986.744542006087,15.566509944382789,10.177060963879581,4.9602527292633765,7.02458925410251,80.03578600298334
2017-02-28,9.838937129211386,4.988506591476127,7.894006375452737,60.81749624267769,1319.1863420528,90.4201604875114,29109.517829754113,10.672704233605876,11.588067102633362,4.785470468378117,10.148666009540488,77.58997388195726
2017-03-31,5.968700838172659,3.882184825886799,6.766363244659982,77.36811498117994,1190.207894989305,114.2269255195969,19085.91282769195,8.960720481979301,14.873374843418716,7.440565792835434,8.992800235467882,75.13102376387018
2017-04-30,5.112542928407621,8.963326804925197,6.922974187469802,64.6295593037952,1551.5951962442361,154.0893282070136,18640.87360393594,5.165297922691517,12.622810054201878,2.846641745057973,12.150130078697083,73.48217837367042
2017-05-31,6.772181040379674,9.92517438106159,7.110102981338048,67.90904199005149,1720.7754686632516,124.71909178449087,22133.895583336856,9.212021439051497,12.923029960203342,3.4749615217068035,10.360256347483055,74.59541331168656
2017-06-30,5.923785009255776,6.007391343695694,7.302688475712013,81.09479727587006,1595.0335492990764,108.97362912243346,25748.21274952159,8.99083916376659,8.713441833463314,7.07260578414496,10.288586137119879,59.147871320609724
2017-07-31,5.84043316837219,8.022926070816712,6.86052514825365,41.359658687390606,1499.5192318162292,125.66228780439597,25490.62077152279,12.880914388844412,9.35773773119181,3.8089301296322815,5.224262899088396,76.0530041964882
2017-08-31,6.257986880578255,8.682951831061763,7.257655819804632,89.77453487279004,1382.1456696421387,160.94724330770634,27209.31436495155,11.387450872200562,17.396175055053938,6.801066154663183,9.527720703266844,72.5576195994482
2017-09-30,8.126703062855068,4.5150315349232315,8.893741669074622,71.09020786494013,1281.567273456382,103.27275607950354,20400.907414904075,6.461892635102148,9.79439689571026,8.398871966017419,7.8937863966061785,82.96334999141442
2017-10-31,3.5750155639382877,5.029388329264263,8.182539622738261,63.8276028315673,1666.9502652649765,114.71948719894944,17051.56841109337,10.516763159233113,16.968624756171888,4.196409946116733,6.898036392923501,75.09672035405877
2017-11-30,6.2297575388632325,8.46174902630947,8.042985510996276,68.66148768667827,1682.7543242771171,154.6415041238073,26574.042585906434,12.01459351518716,11.2708164033574,6.362724653150611,8.336030681065058,69.05518290232519
